image,mask,chip_id,xmin,ymin,xmax,ymax,crs,width_px,height_px
data/annotations/vila_olimpia_seg/images/r0001_c0002.png,data/annotations/vila_olimpia_seg/masks/r0001_c0002.png,r0001_c0002,327605.309,7388420.327,327707.709,7388522.727,EPSG:31983,1024,1024
data/annotations/vila_olimpia_seg/images/r0001_c0003.png,data/annotations/vila_olimpia_seg/masks/r0001_c0003.png,r0001_c0003,327707.709,7388420.327,327810.109,7388522.727,EPSG:31983,1024,1024
data/annotations/vila_olimpia_seg/images/r0001_c0004.png,data/annotations/vila_olimpia_seg/masks/r0001_c0004.png,r0001_c0004,327810.109,7388420.327,327912.509,7388522.727,EPSG:31983,1024,1024
data/annotations/vila_olimpia_seg/images/r0001_c0005.png,data/annotations/vila_olimpia_seg/masks/r0001_c0005.png,r0001_c0005,327912.509,7388420.327,328014.909,7388522.727,EPSG:31983,1024,1024
data/annotations/vila_olimpia_seg/images/r0001_c0006.png,data/annotations/vila_olimpia_seg/masks/r0001_c0006.png,r0001_c0006,328014.909,7388420.327,328117.309,7388522.727,EPSG:31983,1024,1024
data/annotations/vila_olimpia_seg/images/r0001_c0007.png,data/annotations/vila_olimpia_seg/masks/r0001_c0007.png,r0001_c0007,328117.309,7388420.327,328219.709,7388522.727,EPSG:31983,1024,1024
data/annotations/vila_olimpia_seg/images/r0001_c0008.png,data/annotations/vila_olimpia_seg/masks/r0001_c0008.png,r0001_c0008,328219.709,7388420.327,328322.109,7388522.727,EPSG:31983,1024,1024
data/annotations/vila_olimpia_seg/images/r0001_c0009.png,data/annotations/vila_olimpia_seg/masks/r0001_c0009.png,r0001_c0009,328322.109,7388420.327,328424.509,7388522.727,EPSG:31983,1024,1024
data/annotations/vila_olimpia_seg/images/r0001_c0010.png,data/annotations/vila_olimpia_seg/masks/r0001_c0010.png,r0001_c0010,328424.509,7388420.327,328526.909,7388522.727,EPSG:31983,1024,1024
data/annotations/vila_olimpia_seg/images/r0001_c0011.png,data/annotations/vila_olimpia_seg/masks/r0001_c0011.png,r0001_c0011,328526.909,7388420.327,328629.309,7388522.727,EPSG:31983,1024,1024
data/annotations/vila_olimpia_seg/images/r0001_c0012.png,data/annotations/vila_olimpia_seg/masks/r0001_c0012.png,r0001_c0012,328629.309,7388420.327,328731.709,7388522.727,EPSG:31983,1024,1024
data/annotations/vila_olimpia_seg/images/r0001_c0013.png,data/annotations/vila_olimpia_seg/masks/r0001_c0013.png,r0001_c0013,328731.709,7388420.327,328834.109,7388522.727,EPSG:31983,1024,1024
data/annotations/vila_olimpia_seg/images/r0001_c0014.png,data/annotations/vila_olimpia_seg/masks/r0001_c0014.png,r0001_c0014,328834.109,7388420.327,328936.509,7388522.727,EPSG:31983,1024,1024
data/annotations/vila_olimpia_seg/images/r0001_c0015.png,data/annotations/vila_olimpia_seg/masks/r0001_c0015.png,r0001_c0015,328936.509,7388420.327,329038.909,7388522.727,EPSG:31983,1024,1024
data/annotations/vila_olimpia_seg/images/r0001_c0016.png,data/annotations/vila_olimpia_seg/masks/r0001_c0016.png,r0001_c0016,329038.909,7388420.327,329141.309,7388522.727,EPSG:31983,1024,1024
data/annotations/vila_olimpia_seg/images/r0001_c0017.png,data/annotations/vila_olimpia_seg/masks/r0001_c0017.png,r0001_c0017,329141.309,7388420.327,329243.709,7388522.727,EPSG:31983,1024,1024
data/annotations/vila_olimpia_seg/images/r0001_c0018.png,data/annotations/vila_olimpia_seg/masks/r0001_c0018.png,r0001_c0018,329243.709,7388420.327,329346.109,7388522.727,EPSG:31983,1024,1024
data/annotations/vila_olimpia_seg/images/r0001_c0019.png,data/annotations/vila_olimpia_seg/masks/r0001_c0019.png,r0001_c0019,329346.109,7388420.327,329448.509,7388522.727,EPSG:31983,1024,1024
data/annotations/vila_olimpia_seg/images/r0002_c0000.png,data/annotations/vila_olimpia_seg/masks/r0002_c0000.png,r0002_c0000,327400.509,7388522.727,327502.909,7388625.127,EPSG:31983,1024,1024
data/annotations/vila_olimpia_seg/images/r0002_c0001.png,data/annotations/vila_olimpia_seg/masks/r0002_c0001.png,r0002_c0001,327502.909,7388522.727,327605.309,7388625.127,EPSG:31983,1024,1024
data/annotations/vila_olimpia_seg/images/r0002_c0002.png,data/annotations/vila_olimpia_seg/masks/r0002_c0002.png,r0002_c0002,327605.309,7388522.727,327707.709,7388625.127,EPSG:31983,1024,1024
data/annotations/vila_olimpia_seg/images/r0002_c0003.png,data/annotations/vila_olimpia_seg/masks/r0002_c0003.png,r0002_c0003,327707.709,7388522.727,327810.109,7388625.127,EPSG:31983,1024,1024
data/annotations/vila_olimpia_seg/images/r0002_c0004.png,data/annotations/vila_olimpia_seg/masks/r0002_c0004.png,r0002_c0004,327810.109,7388522.727,327912.509,7388625.127,EPSG:31983,1024,1024
data/annotations/vila_olimpia_seg/images/r0002_c0005.png,data/annotations/vila_olimpia_seg/masks/r0002_c0005.png,r0002_c0005,327912.509,7388522.727,328014.909,7388625.127,EPSG:31983,1024,1024
data/annotations/vila_olimpia_seg/images/r0002_c0006.png,data/annotations/vila_olimpia_seg/masks/r0002_c0006.png,r0002_c0006,328014.909,7388522.727,328117.309,7388625.127,EPSG:31983,1024,1024
data/annotations/vila_olimpia_seg/images/r0002_c0007.png,data/annotations/vila_olimpia_seg/masks/r0002_c0007.png,r0002_c0007,328117.309,7388522.727,328219.709,7388625.127,EPSG:31983,1024,1024
data/annotations/vila_olimpia_seg/images/r0002_c0008.png,data/annotations/vila_olimpia_seg/masks/r0002_c0008.png,r0002_c0008,328219.709,7388522.727,328322.109,7388625.127,EPSG:31983,1024,1024
data/annotations/vila_olimpia_seg/images/r0002_c0009.png,data/annotations/vila_olimpia_seg/masks/r0002_c0009.png,r0002_c0009,328322.109,7388522.727,328424.509,7388625.127,EPSG:31983,1024,1024
data/annotations/vila_olimpia_seg/images/r0002_c0010.png,data/annotations/vila_olimpia_seg/masks/r0002_c0010.png,r0002_c0010,328424.509,7388522.727,328526.909,7388625.127,EPSG:31983,1024,1024
data/annotations/vila_olimpia_seg/images/r0002_c0011.png,data/annotations/vila_olimpia_seg/masks/r0002_c0011.png,r0002_c0011,328526.909,7388522.727,328629.309,7388625.127,EPSG:31983,1024,1024
data/annotations/vila_olimpia_seg/images/r0002_c0012.png,data/annotations/vila_olimpia_seg/masks/r0002_c0012.png,r0002_c0012,328629.309,7388522.727,328731.709,7388625.127,EPSG:31983,1024,1024
data/annotations/vila_olimpia_seg/images/r0002_c0013.png,data/annotations/vila_olimpia_seg/masks/r0002_c0013.png,r0002_c0013,328731.709,7388522.727,328834.109,7388625.127,EPSG:31983,1024,1024
data/annotations/vila_olimpia_seg/images/r0002_c0014.png,data/annotations/vila_olimpia_seg/masks/r0002_c0014.png,r0002_c0014,328834.109,7388522.727,328936.509,7388625.127,EPSG:31983,1024,1024
data/annotations/vila_olimpia_seg/images/r0002_c0015.png,data/annotations/vila_olimpia_seg/masks/r0002_c0015.png,r0002_c0015,328936.509,7388522.727,329038.909,7388625.127,EPSG:31983,1024,1024
data/annotations/vila_olimpia_seg/images/r0002_c0016.png,data/annotations/vila_olimpia_seg/masks/r0002_c0016.png,r0002_c0016,329038.909,7388522.727,329141.309,7388625.127,EPSG:31983,1024,1024
data/annotations/vila_olimpia_seg/images/r0002_c0017.png,data/annotations/vila_olimpia_seg/masks/r0002_c0017.png,r0002_c0017,329141.309,7388522.727,329243.709,7388625.127,EPSG:31983,1024,1024
data/annotations/vila_olimpia_seg/images/r0002_c0018.png,data/annotations/vila_olimpia_seg/masks/r0002_c0018.png,r0002_c0018,329243.709,7388522.727,329346.109,7388625.127,EPSG:31983,1024,1024
data/annotations/vila_olimpia_seg/images/r0002_c0019.png,data/annotations/vila_olimpia_seg/masks/r0002_c0019.png,r0002_c0019,329346.109,7388522.727,329448.509,7388625.127,EPSG:31983,1024,1024
data/annotations/vila_olimpia_seg/images/r0003_c0000.png,data/annotations/vila_olimpia_seg/masks/r0003_c0000.png,r0003_c0000,327400.509,7388625.127,327502.909,7388727.527,EPSG:31983,1024,1024
data/annotations/vila_olimpia_seg/images/r0003_c0001.png,data/annotations/vila_olimpia_seg/masks/r0003_c0001.png,r0003_c0001,327502.909,7388625.127,327605.309,7388727.527,EPSG:31983,1024,1024
data/annotations/vila_olimpia_seg/images/r0003_c0002.png,data/annotations/vila_olimpia_seg/masks/r0003_c0002.png,r0003_c0002,327605.309,7388625.127,327707.709,7388727.527,EPSG:31983,1024,1024
data/annotations/vila_olimpia_seg/images/r0003_c0003.png,data/annotations/vila_olimpia_seg/masks/r0003_c0003.png,r0003_c0003,327707.709,7388625.127,327810.109,7388727.527,EPSG:31983,1024,1024
data/annotations/vila_olimpia_seg/images/r0003_c0004.png,data/annotations/vila_olimpia_seg/masks/r0003_c0004.png,r0003_c0004,327810.109,7388625.127,327912.509,7388727.527,EPSG:31983,1024,1024
data/annotations/vila_olimpia_seg/images/r0003_c0005.png,data/annotations/vila_olimpia_seg/masks/r0003_c0005.png,r0003_c0005,327912.509,7388625.127,328014.909,7388727.527,EPSG:31983,1024,1024
data/annotations/vila_olimpia_seg/images/r0003_c0006.png,data/annotations/vila_olimpia_seg/masks/r0003_c0006.png,r0003_c0006,328014.909,7388625.127,328117.309,7388727.527,EPSG:31983,1024,1024
data/annotations/vila_olimpia_seg/images/r0003_c0007.png,data/annotations/vila_olimpia_seg/masks/r0003_c0007.png,r0003_c0007,328117.309,7388625.127,328219.709,7388727.527,EPSG:31983,1024,1024
data/annotations/vila_olimpia_seg/images/r0003_c0008.png,data/annotations/vila_olimpia_seg/masks/r0003_c0008.png,r0003_c0008,328219.709,7388625.127,328322.109,7388727.527,EPSG:31983,1024,1024
data/annotations/vila_olimpia_seg/images/r0003_c0009.png,data/annotations/vila_olimpia_seg/masks/r0003_c0009.png,r0003_c0009,328322.109,7388625.127,328424.509,7388727.527,EPSG:31983,1024,1024
data/annotations/vila_olimpia_seg/images/r0003_c0010.png,data/annotations/vila_olimpia_seg/masks/r0003_c0010.png,r0003_c0010,328424.509,7388625.127,328526.909,7388727.527,EPSG:31983,1024,1024
data/annotations/vila_olimpia_seg/images/r0003_c0011.png,data/annotations/vila_olimpia_seg/masks/r0003_c0011.png,r0003_c0011,328526.909,7388625.127,328629.309,7388727.527,EPSG:31983,1024,1024
data/annotations/vila_olimpia_seg/images/r0003_c0012.png,data/annotations/vila_olimpia_seg/masks/r0003_c0012.png,r0003_c0012,328629.309,7388625.127,328731.709,7388727.527,EPSG:31983,1024,1024
data/annotations/vila_olimpia_seg/images/r0003_c0013.png,data/annotations/vila_olimpia_seg/masks/r0003_c0013.png,r0003_c0013,328731.709,7388625.127,328834.109,7388727.527,EPSG:31983,1024,1024
data/annotations/vila_olimpia_seg/images/r0003_c0014.png,data/annotations/vila_olimpia_seg/masks/r0003_c0014.png,r0003_c0014,328834.109,7388625.127,328936.509,7388727.527,EPSG:31983,1024,1024
data/annotations/vila_olimpia_seg/images/r0003_c0015.png,data/annotations/vila_olimpia_seg/masks/r0003_c0015.png,r0003_c0015,328936.509,7388625.127,329038.909,7388727.527,EPSG:31983,1024,1024
data/annotations/vila_olimpia_seg/images/r0003_c0016.png,data/annotations/vila_olimpia_seg/masks/r0003_c0016.png,r0003_c0016,329038.909,7388625.127,329141.309,7388727.527,EPSG:31983,1024,1024
data/annotations/vila_olimpia_seg/images/r0003_c0017.png,data/annotations/vila_olimpia_seg/masks/r0003_c0017.png,r0003_c0017,329141.309,7388625.127,329243.709,7388727.527,EPSG:31983,1024,1024
data/annotations/vila_olimpia_seg/images/r0003_c0018.png,data/annotations/vila_olimpia_seg/masks/r0003_c0018.png,r0003_c0018,329243.709,7388625.127,329346.109,7388727.527,EPSG:31983,1024,1024
data/annotations/vila_olimpia_seg/images/r0003_c0019.png,data/annotations/vila_olimpia_seg/masks/r0003_c0019.png,r0003_c0019,329346.109,7388625.127,329448.509,7388727.527,EPSG:31983,1024,1024
data/annotations/vila_olimpia_seg/images/r0004_c0000.png,data/annotations/vila_olimpia_seg/masks/r0004_c0000.png,r0004_c0000,327400.509,7388727.527,327502.909,7388829.927,EPSG:31983,1024,1024
data/annotations/vila_olimpia_seg/images/r0004_c0001.png,data/annotations/vila_olimpia_seg/masks/r0004_c0001.png,r0004_c0001,327502.909,7388727.527,327605.309,7388829.927,EPSG:31983,1024,1024
data/annotations/vila_olimpia_seg/images/r0004_c0002.png,data/annotations/vila_olimpia_seg/masks/r0004_c0002.png,r0004_c0002,327605.309,7388727.527,327707.709,7388829.927,EPSG:31983,1024,1024
data/annotations/vila_olimpia_seg/images/r0004_c0003.png,data/annotations/vila_olimpia_seg/masks/r0004_c0003.png,r0004_c0003,327707.709,7388727.527,327810.109,7388829.927,EPSG:31983,1024,1024
data/annotations/vila_olimpia_seg/images/r0004_c0004.png,data/annotations/vila_olimpia_seg/masks/r0004_c0004.png,r0004_c0004,327810.109,7388727.527,327912.509,7388829.927,EPSG:31983,1024,1024
data/annotations/vila_olimpia_seg/images/r0004_c0005.png,data/annotations/vila_olimpia_seg/masks/r0004_c0005.png,r0004_c0005,327912.509,7388727.527,328014.909,7388829.927,EPSG:31983,1024,1024
data/annotations/vila_olimpia_seg/images/r0004_c0006.png,data/annotations/vila_olimpia_seg/masks/r0004_c0006.png,r0004_c0006,328014.909,7388727.527,328117.309,7388829.927,EPSG:31983,1024,1024
data/annotations/vila_olimpia_seg/images/r0004_c0007.png,data/annotations/vila_olimpia_seg/masks/r0004_c0007.png,r0004_c0007,328117.309,7388727.527,328219.709,7388829.927,EPSG:31983,1024,1024
data/annotations/vila_olimpia_seg/images/r0004_c0008.png,data/annotations/vila_olimpia_seg/masks/r0004_c0008.png,r0004_c0008,328219.709,7388727.527,328322.109,7388829.927,EPSG:31983,1024,1024
data/annotations/vila_olimpia_seg/images/r0004_c0009.png,data/annotations/vila_olimpia_seg/masks/r0004_c0009.png,r0004_c0009,328322.109,7388727.527,328424.509,7388829.927,EPSG:31983,1024,1024
data/annotations/vila_olimpia_seg/images/r0004_c0010.png,data/annotations/vila_olimpia_seg/masks/r0004_c0010.png,r0004_c0010,328424.509,7388727.527,328526.909,7388829.927,EPSG:31983,1024,1024
data/annotations/vila_olimpia_seg/images/r0004_c0011.png,data/annotations/vila_olimpia_seg/masks/r0004_c0011.png,r0004_c0011,328526.909,7388727.527,328629.309,7388829.927,EPSG:31983,1024,1024
data/annotations/vila_olimpia_seg/images/r0004_c0012.png,data/annotations/vila_olimpia_seg/masks/r0004_c0012.png,r0004_c0012,328629.309,7388727.527,328731.709,7388829.927,EPSG:31983,1024,1024
data/annotations/vila_olimpia_seg/images/r0004_c0013.png,data/annotations/vila_olimpia_seg/masks/r0004_c0013.png,r0004_c0013,328731.709,7388727.527,328834.109,7388829.927,EPSG:31983,1024,1024
data/annotations/vila_olimpia_seg/images/r0004_c0014.png,data/annotations/vila_olimpia_seg/masks/r0004_c0014.png,r0004_c0014,328834.109,7388727.527,328936.509,7388829.927,EPSG:31983,1024,1024
data/annotations/vila_olimpia_seg/images/r0004_c0015.png,data/annotations/vila_olimpia_seg/masks/r0004_c0015.png,r0004_c0015,328936.509,7388727.527,329038.909,7388829.927,EPSG:31983,1024,1024
data/annotations/vila_olimpia_seg/images/r0004_c0016.png,data/annotations/vila_olimpia_seg/masks/r0004_c0016.png,r0004_c0016,329038.909,7388727.527,329141.309,7388829.927,EPSG:31983,1024,1024
data/annotations/vila_olimpia_seg/images/r0004_c0017.png,data/annotations/vila_olimpia_seg/masks/r0004_c0017.png,r0004_c0017,329141.309,7388727.527,329243.709,7388829.927,EPSG:31983,1024,1024
data/annotations/vila_olimpia_seg/images/r0004_c0018.png,data/annotations/vila_olimpia_seg/masks/r0004_c0018.png,r0004_c0018,329243.709,7388727.527,329346.109,7388829.927,EPSG:31983,1024,1024
data/annotations/vila_olimpia_seg/images/r0004_c0019.png,data/annotations/vila_olimpia_seg/masks/r0004_c0019.png,r0004_c0019,329346.109,7388727.527,329448.509,7388829.927,EPSG:31983,1024,1024
data/annotations/vila_olimpia_seg/images/r0005_c0000.png,data/annotations/vila_olimpia_seg/masks/r0005_c0000.png,r0005_c0000,327400.509,7388829.927,327502.909,7388932.327,EPSG:31983,1024,1024
data/annotations/vila_olimpia_seg/images/r0005_c0001.png,data/annotations/vila_olimpia_seg/masks/r0005_c0001.png,r0005_c0001,327502.909,7388829.927,327605.309,7388932.327,EPSG:31983,1024,1024
data/annotations/vila_olimpia_seg/images/r0005_c0002.png,data/annotations/vila_olimpia_seg/masks/r0005_c0002.png,r0005_c0002,327605.309,7388829.927,327707.709,7388932.327,EPSG:31983,1024,1024
data/annotations/vila_olimpia_seg/images/r0005_c0003.png,data/annotations/vila_olimpia_seg/masks/r0005_c0003.png,r0005_c0003,327707.709,7388829.927,327810.109,7388932.327,EPSG:31983,1024,1024
data/annotations/vila_olimpia_seg/images/r0005_c0004.png,data/annotations/vila_olimpia_seg/masks/r0005_c0004.png,r0005_c0004,327810.109,7388829.927,327912.509,7388932.327,EPSG:31983,1024,1024
data/annotations/vila_olimpia_seg/images/r0005_c0005.png,data/annotations/vila_olimpia_seg/masks/r0005_c0005.png,r0005_c0005,327912.509,7388829.927,328014.909,7388932.327,EPSG:31983,1024,1024
data/annotations/vila_olimpia_seg/images/r0005_c0006.png,data/annotations/vila_olimpia_seg/masks/r0005_c0006.png,r0005_c0006,328014.909,7388829.927,328117.309,7388932.327,EPSG:31983,1024,1024
data/annotations/vila_olimpia_seg/images/r0005_c0007.png,data/annotations/vila_olimpia_seg/masks/r0005_c0007.png,r0005_c0007,328117.309,7388829.927,328219.709,7388932.327,EPSG:31983,1024,1024
data/annotations/vila_olimpia_seg/images/r0005_c0008.png,data/annotations/vila_olimpia_seg/masks/r0005_c0008.png,r0005_c0008,328219.709,7388829.927,328322.109,7388932.327,EPSG:31983,1024,1024
data/annotations/vila_olimpia_seg/images/r0005_c0009.png,data/annotations/vila_olimpia_seg/masks/r0005_c0009.png,r0005_c0009,328322.109,7388829.927,328424.509,7388932.327,EPSG:31983,1024,1024
data/annotations/vila_olimpia_seg/images/r0005_c0010.png,data/annotations/vila_olimpia_seg/masks/r0005_c0010.png,r0005_c0010,328424.509,7388829.927,328526.909,7388932.327,EPSG:31983,1024,1024
data/annotations/vila_olimpia_seg/images/r0005_c0011.png,data/annotations/vila_olimpia_seg/masks/r0005_c0011.png,r0005_c0011,328526.909,7388829.927,328629.309,7388932.327,EPSG:31983,1024,1024
data/annotations/vila_olimpia_seg/images/r0005_c0012.png,data/annotations/vila_olimpia_seg/masks/r0005_c0012.png,r0005_c0012,328629.309,7388829.927,328731.709,7388932.327,EPSG:31983,1024,1024
data/annotations/vila_olimpia_seg/images/r0005_c0013.png,data/annotations/vila_olimpia_seg/masks/r0005_c0013.png,r0005_c0013,328731.709,7388829.927,328834.109,7388932.327,EPSG:31983,1024,1024
data/annotations/vila_olimpia_seg/images/r0005_c0014.png,data/annotations/vila_olimpia_seg/masks/r0005_c0014.png,r0005_c0014,328834.109,7388829.927,328936.509,7388932.327,EPSG:31983,1024,1024
data/annotations/vila_olimpia_seg/images/r0005_c0015.png,data/annotations/vila_olimpia_seg/masks/r0005_c0015.png,r0005_c0015,328936.509,7388829.927,329038.909,7388932.327,EPSG:31983,1024,1024
data/annotations/vila_olimpia_seg/images/r0005_c0016.png,data/annotations/vila_olimpia_seg/masks/r0005_c0016.png,r0005_c0016,329038.909,7388829.927,329141.309,7388932.327,EPSG:31983,1024,1024
data/annotations/vila_olimpia_seg/images/r0005_c0017.png,data/annotations/vila_olimpia_seg/masks/r0005_c0017.png,r0005_c0017,329141.309,7388829.927,329243.709,7388932.327,EPSG:31983,1024,1024
data/annotations/vila_olimpia_seg/images/r0005_c0018.png,data/annotations/vila_olimpia_seg/masks/r0005_c0018.png,r0005_c0018,329243.709,7388829.927,329346.109,7388932.327,EPSG:31983,1024,1024
data/annotations/vila_olimpia_seg/images/r0005_c0019.png,data/annotations/vila_olimpia_seg/masks/r0005_c0019.png,r0005_c0019,329346.109,7388829.927,329448.509,7388932.327,EPSG:31983,1024,1024
data/annotations/vila_olimpia_seg/images/r0006_c0000.png,data/annotations/vila_olimpia_seg/masks/r0006_c0000.png,r0006_c0000,327400.509,7388932.327,327502.909,7389034.727,EPSG:31983,1024,1024
data/annotations/vila_olimpia_seg/images/r0006_c0001.png,data/annotations/vila_olimpia_seg/masks/r0006_c0001.png,r0006_c0001,327502.909,7388932.327,327605.309,7389034.727,EPSG:31983,1024,1024
data/annotations/vila_olimpia_seg/images/r0006_c0002.png,data/annotations/vila_olimpia_seg/masks/r0006_c0002.png,r0006_c0002,327605.309,7388932.327,327707.709,7389034.727,EPSG:31983,1024,1024
data/annotations/vila_olimpia_seg/images/r0006_c0003.png,data/annotations/vila_olimpia_seg/masks/r0006_c0003.png,r0006_c0003,327707.709,7388932.327,327810.109,7389034.727,EPSG:31983,1024,1024
data/annotations/vila_olimpia_seg/images/r0006_c0004.png,data/annotations/vila_olimpia_seg/masks/r0006_c0004.png,r0006_c0004,327810.109,7388932.327,327912.509,7389034.727,EPSG:31983,1024,1024
data/annotations/vila_olimpia_seg/images/r0006_c0005.png,data/annotations/vila_olimpia_seg/masks/r0006_c0005.png,r0006_c0005,327912.509,7388932.327,328014.909,7389034.727,EPSG:31983,1024,1024
data/annotations/vila_olimpia_seg/images/r0006_c0006.png,data/annotations/vila_olimpia_seg/masks/r0006_c0006.png,r0006_c0006,328014.909,7388932.327,328117.309,7389034.727,EPSG:31983,1024,1024
data/annotations/vila_olimpia_seg/images/r0006_c0007.png,data/annotations/vila_olimpia_seg/masks/r0006_c0007.png,r0006_c0007,328117.309,7388932.327,328219.709,7389034.727,EPSG:31983,1024,1024
data/annotations/vila_olimpia_seg/images/r0006_c0008.png,data/annotations/vila_olimpia_seg/masks/r0006_c0008.png,r0006_c0008,328219.709,7388932.327,328322.109,7389034.727,EPSG:31983,1024,1024
data/annotations/vila_olimpia_seg/images/r0006_c0009.png,data/annotations/vila_olimpia_seg/masks/r0006_c0009.png,r0006_c0009,328322.109,7388932.327,328424.509,7389034.727,EPSG:31983,1024,1024
data/annotations/vila_olimpia_seg/images/r0006_c0010.png,data/annotations/vila_olimpia_seg/masks/r0006_c0010.png,r0006_c0010,328424.509,7388932.327,328526.909,7389034.727,EPSG:31983,1024,1024
data/annotations/vila_olimpia_seg/images/r0006_c0011.png,data/annotations/vila_olimpia_seg/masks/r0006_c0011.png,r0006_c0011,328526.909,7388932.327,328629.309,7389034.727,EPSG:31983,1024,1024
data/annotations/vila_olimpia_seg/images/r0006_c0012.png,data/annotations/vila_olimpia_seg/masks/r0006_c0012.png,r0006_c0012,328629.309,7388932.327,328731.709,7389034.727,EPSG:31983,1024,1024
data/annotations/vila_olimpia_seg/images/r0006_c0013.png,data/annotations/vila_olimpia_seg/masks/r0006_c0013.png,r0006_c0013,328731.709,7388932.327,328834.109,7389034.727,EPSG:31983,1024,1024
data/annotations/vila_olimpia_seg/images/r0006_c0014.png,data/annotations/vila_olimpia_seg/masks/r0006_c0014.png,r0006_c0014,328834.109,7388932.327,328936.509,7389034.727,EPSG:31983,1024,1024
