image,mask,chip_id,xmin,ymin,xmax,ymax,crs,width_px,height_px
data/annotations/moema_seg/images/r0000_c0021.png,data/annotations/moema_seg/masks/r0000_c0021.png,r0000_c0021,331429.945,7387731.057,331532.345,7387833.457,EPSG:31983,1024,1024
data/annotations/moema_seg/images/r0000_c0022.png,data/annotations/moema_seg/masks/r0000_c0022.png,r0000_c0022,331532.345,7387731.057,331634.745,7387833.457,EPSG:31983,1024,1024
data/annotations/moema_seg/images/r0000_c0023.png,data/annotations/moema_seg/masks/r0000_c0023.png,r0000_c0023,331634.745,7387731.057,331737.145,7387833.457,EPSG:31983,1024,1024
data/annotations/moema_seg/images/r0000_c0024.png,data/annotations/moema_seg/masks/r0000_c0024.png,r0000_c0024,331737.145,7387731.057,331839.545,7387833.457,EPSG:31983,1024,1024
data/annotations/moema_seg/images/r0000_c0025.png,data/annotations/moema_seg/masks/r0000_c0025.png,r0000_c0025,331839.545,7387731.057,331941.945,7387833.457,EPSG:31983,1024,1024
data/annotations/moema_seg/images/r0000_c0026.png,data/annotations/moema_seg/masks/r0000_c0026.png,r0000_c0026,331941.945,7387731.057,332044.345,7387833.457,EPSG:31983,1024,1024
data/annotations/moema_seg/images/r0000_c0027.png,data/annotations/moema_seg/masks/r0000_c0027.png,r0000_c0027,332044.345,7387731.057,332146.745,7387833.457,EPSG:31983,1024,1024
data/annotations/moema_seg/images/r0000_c0028.png,data/annotations/moema_seg/masks/r0000_c0028.png,r0000_c0028,332146.745,7387731.057,332249.145,7387833.457,EPSG:31983,1024,1024
data/annotations/moema_seg/images/r0000_c0029.png,data/annotations/moema_seg/masks/r0000_c0029.png,r0000_c0029,332249.145,7387731.057,332351.545,7387833.457,EPSG:31983,1024,1024
data/annotations/moema_seg/images/r0000_c0030.png,data/annotations/moema_seg/masks/r0000_c0030.png,r0000_c0030,332351.545,7387731.057,332453.945,7387833.457,EPSG:31983,1024,1024
data/annotations/moema_seg/images/r0001_c0000.png,data/annotations/moema_seg/masks/r0001_c0000.png,r0001_c0000,329279.545,7387833.457,329381.945,7387935.857,EPSG:31983,1024,1024
data/annotations/moema_seg/images/r0001_c0001.png,data/annotations/moema_seg/masks/r0001_c0001.png,r0001_c0001,329381.945,7387833.457,329484.345,7387935.857,EPSG:31983,1024,1024
data/annotations/moema_seg/images/r0001_c0002.png,data/annotations/moema_seg/masks/r0001_c0002.png,r0001_c0002,329484.345,7387833.457,329586.745,7387935.857,EPSG:31983,1024,1024
data/annotations/moema_seg/images/r0001_c0003.png,data/annotations/moema_seg/masks/r0001_c0003.png,r0001_c0003,329586.745,7387833.457,329689.145,7387935.857,EPSG:31983,1024,1024
data/annotations/moema_seg/images/r0001_c0004.png,data/annotations/moema_seg/masks/r0001_c0004.png,r0001_c0004,329689.145,7387833.457,329791.545,7387935.857,EPSG:31983,1024,1024
data/annotations/moema_seg/images/r0001_c0005.png,data/annotations/moema_seg/masks/r0001_c0005.png,r0001_c0005,329791.545,7387833.457,329893.945,7387935.857,EPSG:31983,1024,1024
data/annotations/moema_seg/images/r0001_c0006.png,data/annotations/moema_seg/masks/r0001_c0006.png,r0001_c0006,329893.945,7387833.457,329996.345,7387935.857,EPSG:31983,1024,1024
data/annotations/moema_seg/images/r0001_c0007.png,data/annotations/moema_seg/masks/r0001_c0007.png,r0001_c0007,329996.345,7387833.457,330098.745,7387935.857,EPSG:31983,1024,1024
data/annotations/moema_seg/images/r0001_c0008.png,data/annotations/moema_seg/masks/r0001_c0008.png,r0001_c0008,330098.745,7387833.457,330201.145,7387935.857,EPSG:31983,1024,1024
data/annotations/moema_seg/images/r0001_c0009.png,data/annotations/moema_seg/masks/r0001_c0009.png,r0001_c0009,330201.145,7387833.457,330303.545,7387935.857,EPSG:31983,1024,1024
data/annotations/moema_seg/images/r0001_c0010.png,data/annotations/moema_seg/masks/r0001_c0010.png,r0001_c0010,330303.545,7387833.457,330405.945,7387935.857,EPSG:31983,1024,1024
data/annotations/moema_seg/images/r0001_c0011.png,data/annotations/moema_seg/masks/r0001_c0011.png,r0001_c0011,330405.945,7387833.457,330508.345,7387935.857,EPSG:31983,1024,1024
data/annotations/moema_seg/images/r0001_c0012.png,data/annotations/moema_seg/masks/r0001_c0012.png,r0001_c0012,330508.345,7387833.457,330610.745,7387935.857,EPSG:31983,1024,1024
data/annotations/moema_seg/images/r0001_c0013.png,data/annotations/moema_seg/masks/r0001_c0013.png,r0001_c0013,330610.745,7387833.457,330713.145,7387935.857,EPSG:31983,1024,1024
data/annotations/moema_seg/images/r0001_c0014.png,data/annotations/moema_seg/masks/r0001_c0014.png,r0001_c0014,330713.145,7387833.457,330815.545,7387935.857,EPSG:31983,1024,1024
data/annotations/moema_seg/images/r0001_c0015.png,data/annotations/moema_seg/masks/r0001_c0015.png,r0001_c0015,330815.545,7387833.457,330917.945,7387935.857,EPSG:31983,1024,1024
data/annotations/moema_seg/images/r0001_c0016.png,data/annotations/moema_seg/masks/r0001_c0016.png,r0001_c0016,330917.945,7387833.457,331020.345,7387935.857,EPSG:31983,1024,1024
data/annotations/moema_seg/images/r0001_c0017.png,data/annotations/moema_seg/masks/r0001_c0017.png,r0001_c0017,331020.345,7387833.457,331122.745,7387935.857,EPSG:31983,1024,1024
data/annotations/moema_seg/images/r0001_c0018.png,data/annotations/moema_seg/masks/r0001_c0018.png,r0001_c0018,331122.745,7387833.457,331225.145,7387935.857,EPSG:31983,1024,1024
data/annotations/moema_seg/images/r0001_c0019.png,data/annotations/moema_seg/masks/r0001_c0019.png,r0001_c0019,331225.145,7387833.457,331327.545,7387935.857,EPSG:31983,1024,1024
data/annotations/moema_seg/images/r0001_c0020.png,data/annotations/moema_seg/masks/r0001_c0020.png,r0001_c0020,331327.545,7387833.457,331429.945,7387935.857,EPSG:31983,1024,1024
data/annotations/moema_seg/images/r0001_c0021.png,data/annotations/moema_seg/masks/r0001_c0021.png,r0001_c0021,331429.945,7387833.457,331532.345,7387935.857,EPSG:31983,1024,1024
data/annotations/moema_seg/images/r0001_c0022.png,data/annotations/moema_seg/masks/r0001_c0022.png,r0001_c0022,331532.345,7387833.457,331634.745,7387935.857,EPSG:31983,1024,1024
data/annotations/moema_seg/images/r0001_c0023.png,data/annotations/moema_seg/masks/r0001_c0023.png,r0001_c0023,331634.745,7387833.457,331737.145,7387935.857,EPSG:31983,1024,1024
data/annotations/moema_seg/images/r0001_c0024.png,data/annotations/moema_seg/masks/r0001_c0024.png,r0001_c0024,331737.145,7387833.457,331839.545,7387935.857,EPSG:31983,1024,1024
data/annotations/moema_seg/images/r0001_c0025.png,data/annotations/moema_seg/masks/r0001_c0025.png,r0001_c0025,331839.545,7387833.457,331941.945,7387935.857,EPSG:31983,1024,1024
data/annotations/moema_seg/images/r0001_c0026.png,data/annotations/moema_seg/masks/r0001_c0026.png,r0001_c0026,331941.945,7387833.457,332044.345,7387935.857,EPSG:31983,1024,1024
data/annotations/moema_seg/images/r0001_c0027.png,data/annotations/moema_seg/masks/r0001_c0027.png,r0001_c0027,332044.345,7387833.457,332146.745,7387935.857,EPSG:31983,1024,1024
data/annotations/moema_seg/images/r0001_c0028.png,data/annotations/moema_seg/masks/r0001_c0028.png,r0001_c0028,332146.745,7387833.457,332249.145,7387935.857,EPSG:31983,1024,1024
data/annotations/moema_seg/images/r0001_c0029.png,data/annotations/moema_seg/masks/r0001_c0029.png,r0001_c0029,332249.145,7387833.457,332351.545,7387935.857,EPSG:31983,1024,1024
data/annotations/moema_seg/images/r0001_c0030.png,data/annotations/moema_seg/masks/r0001_c0030.png,r0001_c0030,332351.545,7387833.457,332453.945,7387935.857,EPSG:31983,1024,1024
data/annotations/moema_seg/images/r0002_c0000.png,data/annotations/moema_seg/masks/r0002_c0000.png,r0002_c0000,329279.545,7387935.857,329381.945,7388038.257,EPSG:31983,1024,1024
data/annotations/moema_seg/images/r0002_c0001.png,data/annotations/moema_seg/masks/r0002_c0001.png,r0002_c0001,329381.945,7387935.857,329484.345,7388038.257,EPSG:31983,1024,1024
data/annotations/moema_seg/images/r0002_c0002.png,data/annotations/moema_seg/masks/r0002_c0002.png,r0002_c0002,329484.345,7387935.857,329586.745,7388038.257,EPSG:31983,1024,1024
data/annotations/moema_seg/images/r0002_c0003.png,data/annotations/moema_seg/masks/r0002_c0003.png,r0002_c0003,329586.745,7387935.857,329689.145,7388038.257,EPSG:31983,1024,1024
data/annotations/moema_seg/images/r0002_c0004.png,data/annotations/moema_seg/masks/r0002_c0004.png,r0002_c0004,329689.145,7387935.857,329791.545,7388038.257,EPSG:31983,1024,1024
data/annotations/moema_seg/images/r0002_c0005.png,data/annotations/moema_seg/masks/r0002_c0005.png,r0002_c0005,329791.545,7387935.857,329893.945,7388038.257,EPSG:31983,1024,1024
data/annotations/moema_seg/images/r0002_c0006.png,data/annotations/moema_seg/masks/r0002_c0006.png,r0002_c0006,329893.945,7387935.857,329996.345,7388038.257,EPSG:31983,1024,1024
data/annotations/moema_seg/images/r0002_c0007.png,data/annotations/moema_seg/masks/r0002_c0007.png,r0002_c0007,329996.345,7387935.857,330098.745,7388038.257,EPSG:31983,1024,1024
data/annotations/moema_seg/images/r0002_c0008.png,data/annotations/moema_seg/masks/r0002_c0008.png,r0002_c0008,330098.745,7387935.857,330201.145,7388038.257,EPSG:31983,1024,1024
data/annotations/moema_seg/images/r0002_c0009.png,data/annotations/moema_seg/masks/r0002_c0009.png,r0002_c0009,330201.145,7387935.857,330303.545,7388038.257,EPSG:31983,1024,1024
data/annotations/moema_seg/images/r0002_c0010.png,data/annotations/moema_seg/masks/r0002_c0010.png,r0002_c0010,330303.545,7387935.857,330405.945,7388038.257,EPSG:31983,1024,1024
data/annotations/moema_seg/images/r0002_c0011.png,data/annotations/moema_seg/masks/r0002_c0011.png,r0002_c0011,330405.945,7387935.857,330508.345,7388038.257,EPSG:31983,1024,1024
data/annotations/moema_seg/images/r0002_c0012.png,data/annotations/moema_seg/masks/r0002_c0012.png,r0002_c0012,330508.345,7387935.857,330610.745,7388038.257,EPSG:31983,1024,1024
data/annotations/moema_seg/images/r0002_c0013.png,data/annotations/moema_seg/masks/r0002_c0013.png,r0002_c0013,330610.745,7387935.857,330713.145,7388038.257,EPSG:31983,1024,1024
data/annotations/moema_seg/images/r0002_c0014.png,data/annotations/moema_seg/masks/r0002_c0014.png,r0002_c0014,330713.145,7387935.857,330815.545,7388038.257,EPSG:31983,1024,1024
data/annotations/moema_seg/images/r0002_c0015.png,data/annotations/moema_seg/masks/r0002_c0015.png,r0002_c0015,330815.545,7387935.857,330917.945,7388038.257,EPSG:31983,1024,1024
data/annotations/moema_seg/images/r0002_c0016.png,data/annotations/moema_seg/masks/r0002_c0016.png,r0002_c0016,330917.945,7387935.857,331020.345,7388038.257,EPSG:31983,1024,1024
data/annotations/moema_seg/images/r0002_c0017.png,data/annotations/moema_seg/masks/r0002_c0017.png,r0002_c0017,331020.345,7387935.857,331122.745,7388038.257,EPSG:31983,1024,1024
data/annotations/moema_seg/images/r0002_c0018.png,data/annotations/moema_seg/masks/r0002_c0018.png,r0002_c0018,331122.745,7387935.857,331225.145,7388038.257,EPSG:31983,1024,1024
data/annotations/moema_seg/images/r0002_c0019.png,data/annotations/moema_seg/masks/r0002_c0019.png,r0002_c0019,331225.145,7387935.857,331327.545,7388038.257,EPSG:31983,1024,1024
data/annotations/moema_seg/images/r0002_c0020.png,data/annotations/moema_seg/masks/r0002_c0020.png,r0002_c0020,331327.545,7387935.857,331429.945,7388038.257,EPSG:31983,1024,1024
data/annotations/moema_seg/images/r0002_c0021.png,data/annotations/moema_seg/masks/r0002_c0021.png,r0002_c0021,331429.945,7387935.857,331532.345,7388038.257,EPSG:31983,1024,1024
data/annotations/moema_seg/images/r0002_c0022.png,data/annotations/moema_seg/masks/r0002_c0022.png,r0002_c0022,331532.345,7387935.857,331634.745,7388038.257,EPSG:31983,1024,1024
data/annotations/moema_seg/images/r0002_c0023.png,data/annotations/moema_seg/masks/r0002_c0023.png,r0002_c0023,331634.745,7387935.857,331737.145,7388038.257,EPSG:31983,1024,1024
data/annotations/moema_seg/images/r0002_c0024.png,data/annotations/moema_seg/masks/r0002_c0024.png,r0002_c0024,331737.145,7387935.857,331839.545,7388038.257,EPSG:31983,1024,1024
data/annotations/moema_seg/images/r0002_c0025.png,data/annotations/moema_seg/masks/r0002_c0025.png,r0002_c0025,331839.545,7387935.857,331941.945,7388038.257,EPSG:31983,1024,1024
data/annotations/moema_seg/images/r0002_c0026.png,data/annotations/moema_seg/masks/r0002_c0026.png,r0002_c0026,331941.945,7387935.857,332044.345,7388038.257,EPSG:31983,1024,1024
data/annotations/moema_seg/images/r0002_c0027.png,data/annotations/moema_seg/masks/r0002_c0027.png,r0002_c0027,332044.345,7387935.857,332146.745,7388038.257,EPSG:31983,1024,1024
data/annotations/moema_seg/images/r0002_c0028.png,data/annotations/moema_seg/masks/r0002_c0028.png,r0002_c0028,332146.745,7387935.857,332249.145,7388038.257,EPSG:31983,1024,1024
data/annotations/moema_seg/images/r0002_c0029.png,data/annotations/moema_seg/masks/r0002_c0029.png,r0002_c0029,332249.145,7387935.857,332351.545,7388038.257,EPSG:31983,1024,1024
data/annotations/moema_seg/images/r0002_c0030.png,data/annotations/moema_seg/masks/r0002_c0030.png,r0002_c0030,332351.545,7387935.857,332453.945,7388038.257,EPSG:31983,1024,1024
data/annotations/moema_seg/images/r0003_c0000.png,data/annotations/moema_seg/masks/r0003_c0000.png,r0003_c0000,329279.545,7388038.257,329381.945,7388140.657,EPSG:31983,1024,1024
data/annotations/moema_seg/images/r0003_c0001.png,data/annotations/moema_seg/masks/r0003_c0001.png,r0003_c0001,329381.945,7388038.257,329484.345,7388140.657,EPSG:31983,1024,1024
data/annotations/moema_seg/images/r0003_c0002.png,data/annotations/moema_seg/masks/r0003_c0002.png,r0003_c0002,329484.345,7388038.257,329586.745,7388140.657,EPSG:31983,1024,1024
data/annotations/moema_seg/images/r0003_c0003.png,data/annotations/moema_seg/masks/r0003_c0003.png,r0003_c0003,329586.745,7388038.257,329689.145,7388140.657,EPSG:31983,1024,1024
data/annotations/moema_seg/images/r0003_c0004.png,data/annotations/moema_seg/masks/r0003_c0004.png,r0003_c0004,329689.145,7388038.257,329791.545,7388140.657,EPSG:31983,1024,1024
data/annotations/moema_seg/images/r0003_c0005.png,data/annotations/moema_seg/masks/r0003_c0005.png,r0003_c0005,329791.545,7388038.257,329893.945,7388140.657,EPSG:31983,1024,1024
data/annotations/moema_seg/images/r0003_c0006.png,data/annotations/moema_seg/masks/r0003_c0006.png,r0003_c0006,329893.945,7388038.257,329996.345,7388140.657,EPSG:31983,1024,1024
data/annotations/moema_seg/images/r0003_c0007.png,data/annotations/moema_seg/masks/r0003_c0007.png,r0003_c0007,329996.345,7388038.257,330098.745,7388140.657,EPSG:31983,1024,1024
data/annotations/moema_seg/images/r0003_c0008.png,data/annotations/moema_seg/masks/r0003_c0008.png,r0003_c0008,330098.745,7388038.257,330201.145,7388140.657,EPSG:31983,1024,1024
data/annotations/moema_seg/images/r0003_c0009.png,data/annotations/moema_seg/masks/r0003_c0009.png,r0003_c0009,330201.145,7388038.257,330303.545,7388140.657,EPSG:31983,1024,1024
data/annotations/moema_seg/images/r0003_c0010.png,data/annotations/moema_seg/masks/r0003_c0010.png,r0003_c0010,330303.545,7388038.257,330405.945,7388140.657,EPSG:31983,1024,1024
data/annotations/moema_seg/images/r0003_c0011.png,data/annotations/moema_seg/masks/r0003_c0011.png,r0003_c0011,330405.945,7388038.257,330508.345,7388140.657,EPSG:31983,1024,1024
data/annotations/moema_seg/images/r0003_c0012.png,data/annotations/moema_seg/masks/r0003_c0012.png,r0003_c0012,330508.345,7388038.257,330610.745,7388140.657,EPSG:31983,1024,1024
data/annotations/moema_seg/images/r0003_c0013.png,data/annotations/moema_seg/masks/r0003_c0013.png,r0003_c0013,330610.745,7388038.257,330713.145,7388140.657,EPSG:31983,1024,1024
data/annotations/moema_seg/images/r0003_c0014.png,data/annotations/moema_seg/masks/r0003_c0014.png,r0003_c0014,330713.145,7388038.257,330815.545,7388140.657,EPSG:31983,1024,1024
data/annotations/moema_seg/images/r0003_c0015.png,data/annotations/moema_seg/masks/r0003_c0015.png,r0003_c0015,330815.545,7388038.257,330917.945,7388140.657,EPSG:31983,1024,1024
data/annotations/moema_seg/images/r0003_c0016.png,data/annotations/moema_seg/masks/r0003_c0016.png,r0003_c0016,330917.945,7388038.257,331020.345,7388140.657,EPSG:31983,1024,1024
data/annotations/moema_seg/images/r0003_c0017.png,data/annotations/moema_seg/masks/r0003_c0017.png,r0003_c0017,331020.345,7388038.257,331122.745,7388140.657,EPSG:31983,1024,1024
data/annotations/moema_seg/images/r0003_c0018.png,data/annotations/moema_seg/masks/r0003_c0018.png,r0003_c0018,331122.745,7388038.257,331225.145,7388140.657,EPSG:31983,1024,1024
data/annotations/moema_seg/images/r0003_c0019.png,data/annotations/moema_seg/masks/r0003_c0019.png,r0003_c0019,331225.145,7388038.257,331327.545,7388140.657,EPSG:31983,1024,1024
data/annotations/moema_seg/images/r0003_c0020.png,data/annotations/moema_seg/masks/r0003_c0020.png,r0003_c0020,331327.545,7388038.257,331429.945,7388140.657,EPSG:31983,1024,1024
data/annotations/moema_seg/images/r0003_c0021.png,data/annotations/moema_seg/masks/r0003_c0021.png,r0003_c0021,331429.945,7388038.257,331532.345,7388140.657,EPSG:31983,1024,1024
data/annotations/moema_seg/images/r0003_c0022.png,data/annotations/moema_seg/masks/r0003_c0022.png,r0003_c0022,331532.345,7388038.257,331634.745,7388140.657,EPSG:31983,1024,1024
data/annotations/moema_seg/images/r0003_c0023.png,data/annotations/moema_seg/masks/r0003_c0023.png,r0003_c0023,331634.745,7388038.257,331737.145,7388140.657,EPSG:31983,1024,1024
data/annotations/moema_seg/images/r0003_c0024.png,data/annotations/moema_seg/masks/r0003_c0024.png,r0003_c0024,331737.145,7388038.257,331839.545,7388140.657,EPSG:31983,1024,1024
data/annotations/moema_seg/images/r0003_c0025.png,data/annotations/moema_seg/masks/r0003_c0025.png,r0003_c0025,331839.545,7388038.257,331941.945,7388140.657,EPSG:31983,1024,1024
data/annotations/moema_seg/images/r0003_c0026.png,data/annotations/moema_seg/masks/r0003_c0026.png,r0003_c0026,331941.945,7388038.257,332044.345,7388140.657,EPSG:31983,1024,1024
data/annotations/moema_seg/images/r0003_c0027.png,data/annotations/moema_seg/masks/r0003_c0027.png,r0003_c0027,332044.345,7388038.257,332146.745,7388140.657,EPSG:31983,1024,1024
data/annotations/moema_seg/images/r0003_c0028.png,data/annotations/moema_seg/masks/r0003_c0028.png,r0003_c0028,332146.745,7388038.257,332249.145,7388140.657,EPSG:31983,1024,1024
data/annotations/moema_seg/images/r0003_c0029.png,data/annotations/moema_seg/masks/r0003_c0029.png,r0003_c0029,332249.145,7388038.257,332351.545,7388140.657,EPSG:31983,1024,1024
data/annotations/moema_seg/images/r0003_c0030.png,data/annotations/moema_seg/masks/r0003_c0030.png,r0003_c0030,332351.545,7388038.257,332453.945,7388140.657,EPSG:31983,1024,1024
data/annotations/moema_seg/images/r0004_c0000.png,data/annotations/moema_seg/masks/r0004_c0000.png,r0004_c0000,329279.545,7388140.657,329381.945,7388243.057,EPSG:31983,1024,1024
data/annotations/moema_seg/images/r0004_c0001.png,data/annotations/moema_seg/masks/r0004_c0001.png,r0004_c0001,329381.945,7388140.657,329484.345,7388243.057,EPSG:31983,1024,1024
data/annotations/moema_seg/images/r0004_c0002.png,data/annotations/moema_seg/masks/r0004_c0002.png,r0004_c0002,329484.345,7388140.657,329586.745,7388243.057,EPSG:31983,1024,1024
data/annotations/moema_seg/images/r0004_c0003.png,data/annotations/moema_seg/masks/r0004_c0003.png,r0004_c0003,329586.745,7388140.657,329689.145,7388243.057,EPSG:31983,1024,1024
data/annotations/moema_seg/images/r0004_c0004.png,data/annotations/moema_seg/masks/r0004_c0004.png,r0004_c0004,329689.145,7388140.657,329791.545,7388243.057,EPSG:31983,1024,1024
data/annotations/moema_seg/images/r0004_c0005.png,data/annotations/moema_seg/masks/r0004_c0005.png,r0004_c0005,329791.545,7388140.657,329893.945,7388243.057,EPSG:31983,1024,1024
data/annotations/moema_seg/images/r0004_c0006.png,data/annotations/moema_seg/masks/r0004_c0006.png,r0004_c0006,329893.945,7388140.657,329996.345,7388243.057,EPSG:31983,1024,1024
data/annotations/moema_seg/images/r0004_c0007.png,data/annotations/moema_seg/masks/r0004_c0007.png,r0004_c0007,329996.345,7388140.657,330098.745,7388243.057,EPSG:31983,1024,1024
data/annotations/moema_seg/images/r0004_c0008.png,data/annotations/moema_seg/masks/r0004_c0008.png,r0004_c0008,330098.745,7388140.657,330201.145,7388243.057,EPSG:31983,1024,1024
data/annotations/moema_seg/images/r0004_c0009.png,data/annotations/moema_seg/masks/r0004_c0009.png,r0004_c0009,330201.145,7388140.657,330303.545,7388243.057,EPSG:31983,1024,1024
data/annotations/moema_seg/images/r0004_c0010.png,data/annotations/moema_seg/masks/r0004_c0010.png,r0004_c0010,330303.545,7388140.657,330405.945,7388243.057,EPSG:31983,1024,1024
data/annotations/moema_seg/images/r0004_c0011.png,data/annotations/moema_seg/masks/r0004_c0011.png,r0004_c0011,330405.945,7388140.657,330508.345,7388243.057,EPSG:31983,1024,1024
data/annotations/moema_seg/images/r0004_c0012.png,data/annotations/moema_seg/masks/r0004_c0012.png,r0004_c0012,330508.345,7388140.657,330610.745,7388243.057,EPSG:31983,1024,1024
data/annotations/moema_seg/images/r0004_c0013.png,data/annotations/moema_seg/masks/r0004_c0013.png,r0004_c0013,330610.745,7388140.657,330713.145,7388243.057,EPSG:31983,1024,1024
data/annotations/moema_seg/images/r0004_c0014.png,data/annotations/moema_seg/masks/r0004_c0014.png,r0004_c0014,330713.145,7388140.657,330815.545,7388243.057,EPSG:31983,1024,1024
data/annotations/moema_seg/images/r0004_c0015.png,data/annotations/moema_seg/masks/r0004_c0015.png,r0004_c0015,330815.545,7388140.657,330917.945,7388243.057,EPSG:31983,1024,1024
data/annotations/moema_seg/images/r0004_c0016.png,data/annotations/moema_seg/masks/r0004_c0016.png,r0004_c0016,330917.945,7388140.657,331020.345,7388243.057,EPSG:31983,1024,1024
data/annotations/moema_seg/images/r0004_c0017.png,data/annotations/moema_seg/masks/r0004_c0017.png,r0004_c0017,331020.345,7388140.657,331122.745,7388243.057,EPSG:31983,1024,1024
data/annotations/moema_seg/images/r0004_c0018.png,data/annotations/moema_seg/masks/r0004_c0018.png,r0004_c0018,331122.745,7388140.657,331225.145,7388243.057,EPSG:31983,1024,1024
data/annotations/moema_seg/images/r0004_c0019.png,data/annotations/moema_seg/masks/r0004_c0019.png,r0004_c0019,331225.145,7388140.657,331327.545,7388243.057,EPSG:31983,1024,1024
data/annotations/moema_seg/images/r0004_c0020.png,data/annotations/moema_seg/masks/r0004_c0020.png,r0004_c0020,331327.545,7388140.657,331429.945,7388243.057,EPSG:31983,1024,1024
data/annotations/moema_seg/images/r0004_c0021.png,data/annotations/moema_seg/masks/r0004_c0021.png,r0004_c0021,331429.945,7388140.657,331532.345,7388243.057,EPSG:31983,1024,1024
data/annotations/moema_seg/images/r0004_c0022.png,data/annotations/moema_seg/masks/r0004_c0022.png,r0004_c0022,331532.345,7388140.657,331634.745,7388243.057,EPSG:31983,1024,1024
data/annotations/moema_seg/images/r0004_c0023.png,data/annotations/moema_seg/masks/r0004_c0023.png,r0004_c0023,331634.745,7388140.657,331737.145,7388243.057,EPSG:31983,1024,1024
data/annotations/moema_seg/images/r0004_c0024.png,data/annotations/moema_seg/masks/r0004_c0024.png,r0004_c0024,331737.145,7388140.657,331839.545,7388243.057,EPSG:31983,1024,1024
